shipment_id,order_id,warehouse_id,carrier,tracking_number,ship_date,estimated_delivery,actual_delivery,shipping_cost,weight_lbs,status
35334,30968,5,FedEx,1Z913AA832635276,2024-11-11 09:18:00,2024-11-18 09:18:00,,20.36,10.51,In Transit
35335,10233,2,USPS,1Z912AA737765063,2023-09-09 06:48:00,2023-09-11 06:48:00,2023-09-13 06:48:00,13.47,5.63,Delivered
35336,40714,1,UPS,1Z959AA808429014,2024-02-19 10:46:00,2024-02-23 10:46:00,,20.26,16.6,In Transit
35337,35590,5,FedEx,1Z830AA178994504,2023-10-27 23:26:00,2023-11-01 23:26:00,,23.63,4.21,In Transit
35338,51979,1,USPS,1Z908AA943543349,2024-03-22 10:40:00,2024-03-26 10:40:00,2024-03-29 10:40:00,16.73,11.5,Delivered
35339,41147,5,USPS,1Z614AA526853608,2023-10-06 19:40:00,2023-10-12 19:40:00,,17.25,1.31,In Transit
35340,19626,4,UPS,1Z526AA492288680,2024-07-06 05:25:00,2024-07-09 05:25:00,2024-07-11 05:25:00,5.38,7.72,Delivered
35341,29053,2,OnTrac,1Z437AA913993195,2023-12-06 10:22:00,2023-12-09 10:22:00,,17.13,19.53,In Transit
35342,5492,2,DHL,1Z758AA795405718,2023-12-22 22:54:00,2023-12-27 22:54:00,2023-12-26 22:54:00,15.64,16.77,Delivered
35343,40119,2,OnTrac,1Z228AA510058152,2023-10-18 11:43:00,2023-10-24 11:43:00,2023-10-23 11:43:00,21.88,21.0,Delivered
35344,33592,4,FedEx,1Z951AA829771373,2024-01-21 16:47:00,2024-01-23 16:47:00,2024-01-26 16:47:00,9.42,5.63,Delivered
35345,10508,5,USPS,1Z391AA093161464,2023-05-16 10:19:00,2023-05-19 10:19:00,2023-05-18 10:19:00,24.52,5.39,Delivered
35346,9686,5,USPS,1Z814AA763000320,2023-12-24 00:23:00,2023-12-29 00:23:00,2023-12-30 00:23:00,4.31,9.8,Delivered
35347,5409,5,USPS,1Z849AA643244173,2023-02-18 14:37:00,2023-02-25 14:37:00,2023-02-25 14:37:00,11.3,17.05,Delivered
35348,38699,5,UPS,1Z347AA404540100,2023-12-05 20:08:00,2023-12-08 20:08:00,2023-12-07 20:08:00,13.67,6.97,Delivered
35349,39169,2,FedEx,1Z784AA586065430,2023-11-05 08:43:00,2023-11-10 08:43:00,2023-11-13 08:43:00,9.91,13.73,Delivered
35350,8661,3,FedEx,1Z416AA075880123,2024-11-27 06:40:00,2024-12-03 06:40:00,,23.36,16.15,In Transit
35351,11697,3,USPS,1Z149AA150774832,2024-09-22 00:28:00,2024-09-28 00:28:00,2024-09-30 00:28:00,10.46,18.22,Delivered
35352,18655,3,DHL,1Z628AA804051815,2024-09-14 01:28:00,2024-09-17 01:28:00,2024-09-17 01:28:00,12.11,11.37,Delivered
35353,32313,2,DHL,1Z624AA601097679,2023-09-22 13:04:00,2023-09-29 13:04:00,,23.14,24.24,In Transit
35354,22466,3,DHL,1Z253AA984151347,2023-05-27 00:04:00,2023-05-29 00:04:00,,16.33,15.02,In Transit
35355,45921,1,FedEx,1Z898AA410860887,2023-10-10 06:28:00,2023-10-14 06:28:00,2023-10-13 06:28:00,6.5,22.31,Delivered
35356,22183,4,OnTrac,1Z682AA257983991,2023-11-08 17:01:00,2023-11-13 17:01:00,2023-11-12 17:01:00,4.97,3.94,Delivered
35357,29913,4,DHL,1Z061AA634659302,2024-02-07 13:57:00,2024-02-10 13:57:00,2024-02-13 13:57:00,22.46,4.22,Delivered
35358,40007,3,OnTrac,1Z266AA421989117,2024-04-24 11:07:00,2024-04-26 11:07:00,2024-04-28 11:07:00,9.51,24.84,Delivered
35359,23051,5,USPS,1Z129AA870938229,2023-02-27 11:56:00,2023-03-01 11:56:00,2023-03-03 11:56:00,16.89,10.5,Delivered
35360,14338,3,OnTrac,1Z079AA647786118,2024-11-18 03:10:00,2024-11-20 03:10:00,2024-11-23 03:10:00,20.35,2.08,Delivered
35361,19813,5,FedEx,1Z643AA485347632,2023-04-21 08:03:00,2023-04-27 08:03:00,2023-04-28 08:03:00,11.22,9.68,Delivered
35362,6009,3,USPS,1Z743AA916092942,2024-08-17 19:37:00,2024-08-24 19:37:00,,8.22,9.21,In Transit
35363,28314,5,OnTrac,1Z229AA845734720,2023-12-15 06:26:00,2023-12-18 06:26:00,2023-12-20 06:26:00,5.13,15.65,Delivered
35364,22901,1,OnTrac,1Z878AA448685095,2023-10-25 22:40:00,2023-11-01 22:40:00,,21.9,13.03,In Transit
35365,21651,4,DHL,1Z955AA417703253,2024-12-20 09:14:00,2024-12-23 09:14:00,2024-12-22 09:14:00,19.0,22.68,Delivered
35366,48634,3,DHL,1Z668AA912397935,2024-07-14 08:36:00,2024-07-19 08:36:00,2024-07-19 08:36:00,12.8,23.16,Delivered
35367,22171,2,UPS,1Z194AA762132617,2024-09-20 11:55:00,2024-09-24 11:55:00,2024-09-26 11:55:00,19.83,2.64,Delivered
35368,6266,2,USPS,1Z208AA196209433,2023-02-12 10:06:00,2023-02-16 10:06:00,2023-02-19 10:06:00,5.77,13.49,Delivered
35369,42880,4,DHL,1Z262AA764438762,2024-11-14 17:51:00,2024-11-21 17:51:00,,10.76,11.09,In Transit
35370,47464,1,USPS,1Z238AA110587170,2023-01-11 01:43:00,2023-01-17 01:43:00,2023-01-16 01:43:00,6.81,22.61,Delivered
35371,12800,1,UPS,1Z331AA769619800,2023-11-25 03:47:00,2023-11-28 03:47:00,2023-11-30 03:47:00,21.72,4.01,Delivered
35372,50193,4,OnTrac,1Z552AA628840185,2024-12-13 19:50:00,2024-12-15 19:50:00,2024-12-18 19:50:00,12.95,6.26,Delivered
35373,43478,1,OnTrac,1Z419AA671981933,2024-12-02 19:32:00,2024-12-07 19:32:00,2024-12-07 19:32:00,5.77,16.84,Delivered
35374,11187,4,FedEx,1Z482AA318213371,2024-05-09 22:57:00,2024-05-16 22:57:00,,13.97,21.71,In Transit
35375,28767,5,DHL,1Z924AA858469124,2024-08-13 18:50:00,2024-08-15 18:50:00,,15.12,22.0,In Transit
35376,24067,5,DHL,1Z910AA532579466,2024-11-22 09:01:00,2024-11-25 09:01:00,2024-11-26 09:01:00,12.55,12.52,Delivered
35377,3882,1,DHL,1Z714AA075435457,2024-11-06 20:57:00,2024-11-12 20:57:00,2024-11-13 20:57:00,11.65,2.82,Delivered
35378,44813,3,FedEx,1Z007AA240480992,2024-12-11 19:54:00,2024-12-18 19:54:00,,10.07,3.36,In Transit
35379,17308,3,UPS,1Z895AA712035557,2024-10-26 01:09:00,2024-11-01 01:09:00,2024-11-04 01:09:00,12.57,22.82,Delivered
35380,40707,4,FedEx,1Z814AA308774999,2024-08-14 12:36:00,2024-08-20 12:36:00,2024-08-22 12:36:00,7.69,7.55,Delivered
35381,39350,3,USPS,1Z676AA644347282,2024-11-03 13:00:00,2024-11-07 13:00:00,2024-11-06 13:00:00,24.43,0.93,Delivered
35382,38320,2,DHL,1Z475AA720417085,2023-10-07 02:07:00,2023-10-11 02:07:00,2023-10-14 02:07:00,16.94,17.69,Delivered
35383,42184,4,UPS,1Z347AA299144145,2023-01-22 02:45:00,2023-01-27 02:45:00,2023-01-26 02:45:00,18.06,8.26,Delivered
35384,20494,1,DHL,1Z636AA156178977,2023-12-27 03:30:00,2023-12-29 03:30:00,,13.58,4.46,In Transit
35385,30778,4,OnTrac,1Z348AA657110746,2023-03-14 10:46:00,2023-03-18 10:46:00,2023-03-18 10:46:00,23.48,9.84,Delivered
35386,16818,4,USPS,1Z424AA013497588,2024-11-05 15:37:00,2024-11-07 15:37:00,,21.37,6.43,In Transit
35387,49839,1,OnTrac,1Z932AA664751895,2024-07-13 09:06:00,2024-07-16 09:06:00,2024-07-17 09:06:00,6.56,5.48,Delivered
35388,38644,4,FedEx,1Z134AA062988726,2024-09-24 19:40:00,2024-09-28 19:40:00,,12.68,4.81,Returned
35389,51559,5,DHL,1Z667AA684358726,2023-07-14 03:29:00,2023-07-17 03:29:00,2023-07-16 03:29:00,15.86,9.02,Delivered
35390,20377,3,OnTrac,1Z745AA091956014,2024-04-25 17:37:00,2024-04-28 17:37:00,2024-05-01 17:37:00,16.3,9.57,Delivered
35391,40538,1,DHL,1Z115AA497470358,2023-11-20 01:12:00,2023-11-22 01:12:00,2023-11-24 01:12:00,18.3,18.99,Delivered
35392,22781,3,FedEx,1Z471AA794421491,2023-04-24 02:49:00,2023-04-27 02:49:00,,7.39,5.7,In Transit
35393,33590,5,OnTrac,1Z156AA977866987,2024-02-22 18:44:00,2024-02-28 18:44:00,,12.09,9.04,In Transit
35394,5981,4,OnTrac,1Z626AA704057480,2024-03-11 14:25:00,2024-03-15 14:25:00,2024-03-16 14:25:00,19.84,10.88,Delivered
35395,30024,5,FedEx,1Z004AA941114602,2024-12-18 07:35:00,2024-12-20 07:35:00,2024-12-21 07:35:00,12.56,3.87,Delivered
35396,27816,3,DHL,1Z612AA129533273,2024-07-29 07:39:00,2024-08-04 07:39:00,2024-08-04 07:39:00,8.44,7.32,Delivered
35397,39377,4,OnTrac,1Z363AA284061493,2023-11-15 07:05:00,2023-11-20 07:05:00,2023-11-23 07:05:00,7.8,15.35,Delivered
35398,38017,2,DHL,1Z989AA441988590,2024-08-23 11:41:00,2024-08-30 11:41:00,2024-08-30 11:41:00,22.35,14.37,Delivered
35399,13182,4,FedEx,1Z554AA254480143,2023-09-26 19:40:00,2023-10-02 19:40:00,2023-10-05 19:40:00,18.96,13.17,Delivered
35400,23858,5,OnTrac,1Z271AA948899740,2023-09-03 13:00:00,2023-09-09 13:00:00,2023-09-11 13:00:00,8.09,19.07,Delivered
35401,3056,1,UPS,1Z880AA936586918,2023-07-09 07:01:00,2023-07-12 07:01:00,2023-07-13 07:01:00,15.55,0.92,Delivered
35402,52398,3,UPS,1Z904AA017754713,2024-09-07 16:58:00,2024-09-09 16:58:00,,10.02,15.55,Returned
35403,51459,4,OnTrac,1Z382AA759488514,2024-11-08 00:47:00,2024-11-14 00:47:00,,16.5,21.17,Returned
35404,47882,2,UPS,1Z203AA951762831,2023-01-24 13:32:00,2023-01-30 13:32:00,2023-02-01 13:32:00,7.04,19.9,Delivered
35405,36501,5,OnTrac,1Z345AA025421913,2023-03-28 00:47:00,2023-04-01 00:47:00,2023-04-01 00:47:00,18.95,7.2,Delivered
35406,17496,1,OnTrac,1Z479AA808756623,2024-12-07 15:06:00,2024-12-11 15:06:00,2024-12-11 15:06:00,18.91,10.66,Delivered
35407,45252,3,UPS,1Z773AA207534396,2024-08-15 23:21:00,2024-08-22 23:21:00,2024-08-22 23:21:00,24.5,12.97,Delivered
35408,20603,4,DHL,1Z602AA544176966,2023-08-08 16:16:00,2023-08-10 16:16:00,,18.65,12.09,In Transit
35409,13460,5,OnTrac,1Z139AA477830259,2024-09-20 20:20:00,2024-09-23 20:20:00,,6.13,24.44,Returned
35410,16081,3,USPS,1Z841AA980875580,2023-08-02 20:30:00,2023-08-09 20:30:00,2023-08-09 20:30:00,24.03,9.77,Delivered
35411,23921,4,USPS,1Z854AA719137978,2024-12-06 18:17:00,2024-12-10 18:17:00,,18.52,22.87,Returned
35412,36681,3,USPS,1Z477AA162033334,2024-03-23 14:58:00,2024-03-26 14:58:00,2024-03-28 14:58:00,4.95,12.07,Delivered
35413,34679,4,USPS,1Z655AA258228712,2024-10-15 00:22:00,2024-10-22 00:22:00,,19.99,15.05,Returned
35414,17239,5,USPS,1Z660AA557385422,2023-11-02 20:01:00,2023-11-05 20:01:00,2023-11-08 20:01:00,16.76,20.24,Delivered
35415,15659,1,FedEx,1Z317AA871451901,2024-12-05 19:16:00,2024-12-10 19:16:00,,18.16,15.29,Returned
35416,13437,3,UPS,1Z356AA764129327,2024-02-07 21:13:00,2024-02-09 21:13:00,2024-02-08 21:13:00,18.73,16.08,Delivered
35417,9789,3,FedEx,1Z897AA622877466,2024-10-06 01:48:00,2024-10-10 01:48:00,2024-10-11 01:48:00,18.91,6.49,Delivered
35418,13386,1,UPS,1Z798AA154832793,2023-06-19 12:03:00,2023-06-25 12:03:00,,23.29,21.56,In Transit
35419,8676,2,OnTrac,1Z394AA366349840,2024-01-22 22:14:00,2024-01-26 22:14:00,2024-01-25 22:14:00,21.61,13.44,Delivered
35420,51074,1,FedEx,1Z821AA886425374,2024-05-21 16:15:00,2024-05-27 16:15:00,2024-05-29 16:15:00,17.86,10.35,Delivered
35421,24000,1,UPS,1Z292AA921052072,2023-12-29 00:28:00,2024-01-03 00:28:00,,23.84,4.24,In Transit
35422,26280,1,FedEx,1Z307AA247082456,2023-04-16 23:18:00,2023-04-22 23:18:00,2023-04-21 23:18:00,23.1,2.63,Delivered
35423,23801,5,USPS,1Z189AA595817618,2023-11-22 02:33:00,2023-11-26 02:33:00,2023-11-29 02:33:00,22.18,12.49,Delivered
35424,45702,1,USPS,1Z666AA307097862,2023-07-25 10:48:00,2023-07-29 10:48:00,2023-07-31 10:48:00,15.15,4.47,Delivered
35425,3629,3,UPS,1Z019AA801019219,2023-11-18 18:21:00,2023-11-25 18:21:00,2023-11-26 18:21:00,8.39,4.01,Delivered
35426,32422,3,UPS,1Z228AA496063586,2024-03-10 01:37:00,2024-03-15 01:37:00,2024-03-18 01:37:00,13.42,20.93,Delivered
35427,42860,3,DHL,1Z912AA448235939,2024-04-24 00:22:00,2024-04-30 00:22:00,2024-05-01 00:22:00,23.45,3.8,Delivered
35428,47481,3,DHL,1Z102AA938858139,2023-12-13 02:43:00,2023-12-17 02:43:00,2023-12-20 02:43:00,19.57,17.34,Delivered
35429,5353,2,UPS,1Z023AA813135278,2023-09-19 11:59:00,2023-09-21 11:59:00,2023-09-21 11:59:00,10.4,23.93,Delivered
35430,36363,4,FedEx,1Z720AA067977650,2024-11-09 07:28:00,2024-11-15 07:28:00,,5.38,0.69,Returned
35431,19028,1,DHL,1Z653AA697327792,2024-02-21 19:20:00,2024-02-26 19:20:00,2024-02-27 19:20:00,7.31,17.85,Delivered
35432,36415,3,FedEx,1Z949AA796503281,2024-08-18 17:58:00,2024-08-24 17:58:00,2024-08-27 17:58:00,21.14,11.87,Delivered
35433,28798,4,USPS,1Z363AA533777192,2023-11-25 14:43:00,2023-11-30 14:43:00,2023-12-01 14:43:00,13.4,7.86,Delivered
35434,6536,2,UPS,1Z442AA814584577,2024-05-12 01:45:00,2024-05-17 01:45:00,2024-05-16 01:45:00,6.38,12.66,Delivered
35435,18523,1,UPS,1Z539AA164666277,2023-06-02 20:38:00,2023-06-08 20:38:00,2023-06-08 20:38:00,22.32,24.63,Delivered
35436,42283,2,FedEx,1Z258AA949421844,2024-10-22 07:47:00,2024-10-29 07:47:00,,5.69,2.3,In Transit
35437,50740,3,UPS,1Z964AA993455111,2024-11-15 04:20:00,2024-11-19 04:20:00,,7.07,5.31,Returned
35438,13524,1,USPS,1Z206AA250920292,2023-12-25 13:08:00,2023-12-31 13:08:00,,16.27,8.8,Returned
35439,22179,5,UPS,1Z270AA154090742,2024-12-22 18:17:00,2024-12-24 18:17:00,,5.85,21.19,Returned
35440,40469,5,USPS,1Z242AA979521290,2023-05-04 03:02:00,2023-05-08 03:02:00,2023-05-07 03:02:00,7.15,18.04,Delivered
35441,49114,4,FedEx,1Z961AA039510956,2024-12-30 03:55:00,2025-01-01 03:55:00,2025-01-02 03:55:00,23.02,13.05,Delivered
35442,9197,3,USPS,1Z904AA996142568,2023-09-04 08:03:00,2023-09-09 08:03:00,2023-09-10 08:03:00,22.39,12.43,Delivered
35443,21864,1,USPS,1Z889AA340123877,2023-11-18 21:52:00,2023-11-23 21:52:00,2023-11-25 21:52:00,19.37,7.79,Delivered
35444,12989,1,USPS,1Z573AA595829106,2024-01-04 15:21:00,2024-01-11 15:21:00,2024-01-13 15:21:00,23.64,24.98,Delivered
35445,30414,2,OnTrac,1Z354AA084320677,2024-01-17 19:56:00,2024-01-19 19:56:00,,22.42,4.03,In Transit
35446,45191,1,DHL,1Z443AA791635627,2023-09-15 15:46:00,2023-09-22 15:46:00,2023-09-24 15:46:00,15.93,3.21,Delivered
35447,15338,3,FedEx,1Z825AA240388018,2023-01-25 05:54:00,2023-01-31 05:54:00,2023-01-30 05:54:00,19.7,0.82,Delivered
35448,35440,5,DHL,1Z342AA305988188,2023-08-04 11:11:00,2023-08-06 11:11:00,,14.93,11.64,In Transit
35449,26391,2,DHL,1Z396AA144799918,2023-06-20 16:24:00,2023-06-26 16:24:00,,22.16,23.7,In Transit
35450,52121,5,OnTrac,1Z630AA996873417,2024-09-18 10:23:00,2024-09-25 10:23:00,2024-09-27 10:23:00,19.92,15.12,Delivered
35451,41345,2,UPS,1Z761AA374354218,2023-10-11 05:15:00,2023-10-17 05:15:00,,6.78,5.22,In Transit
35452,14086,2,FedEx,1Z368AA930170647,2024-05-19 12:47:00,2024-05-25 12:47:00,2024-05-24 12:47:00,10.94,1.77,Delivered
35453,42556,2,DHL,1Z883AA656519346,2024-03-03 09:51:00,2024-03-10 09:51:00,2024-03-11 09:51:00,9.01,15.96,Delivered
35454,15777,5,FedEx,1Z938AA364009449,2023-06-23 04:29:00,2023-06-28 04:29:00,2023-07-01 04:29:00,9.94,24.67,Delivered
35455,27831,3,USPS,1Z362AA939036056,2024-12-13 03:23:00,2024-12-20 03:23:00,2024-12-23 03:23:00,4.41,9.68,Delivered
35456,26170,4,FedEx,1Z516AA738869973,2023-11-29 08:08:00,2023-12-03 08:08:00,,8.03,24.92,In Transit
35457,29884,2,OnTrac,1Z273AA492876197,2024-09-16 06:50:00,2024-09-21 06:50:00,2024-09-24 06:50:00,9.27,8.97,Delivered
35458,19506,5,FedEx,1Z850AA037872589,2024-06-12 02:00:00,2024-06-17 02:00:00,,19.98,15.58,In Transit
35459,19619,4,OnTrac,1Z509AA400530308,2024-11-03 14:57:00,2024-11-07 14:57:00,,14.32,2.11,In Transit
35460,6610,5,USPS,1Z808AA356179366,2024-04-17 06:41:00,2024-04-23 06:41:00,2024-04-23 06:41:00,4.28,23.76,Delivered
35461,48721,4,FedEx,1Z494AA851749618,2023-09-16 14:16:00,2023-09-21 14:16:00,,22.84,5.5,In Transit
35462,31792,2,UPS,1Z188AA527423910,2023-02-11 11:47:00,2023-02-15 11:47:00,2023-02-18 11:47:00,17.49,9.1,Delivered
35463,26425,2,UPS,1Z088AA840334987,2024-10-06 02:47:00,2024-10-10 02:47:00,,18.82,1.5,In Transit
35464,37036,3,DHL,1Z965AA302094536,2024-07-23 19:58:00,2024-07-26 19:58:00,,8.82,3.62,Returned
35465,4273,1,UPS,1Z309AA616983254,2023-05-06 01:37:00,2023-05-11 01:37:00,,5.01,9.78,In Transit
35466,37050,2,UPS,1Z889AA658248452,2024-07-25 08:32:00,2024-07-28 08:32:00,,13.81,5.1,In Transit
35467,49617,4,USPS,1Z231AA593164039,2023-08-18 10:30:00,2023-08-23 10:30:00,2023-08-24 10:30:00,7.94,12.97,Delivered
35468,44958,4,OnTrac,1Z904AA590537862,2023-12-27 15:06:00,2024-01-02 15:06:00,2024-01-04 15:06:00,14.83,22.82,Delivered
35469,39148,2,OnTrac,1Z689AA266915733,2023-04-25 10:57:00,2023-04-29 10:57:00,,23.15,13.97,In Transit
35470,47744,4,OnTrac,1Z814AA506682031,2023-12-24 04:34:00,2023-12-28 04:34:00,2023-12-28 04:34:00,24.65,12.21,Delivered
35471,13010,3,DHL,1Z079AA968725425,2024-06-06 17:17:00,2024-06-08 17:17:00,2024-06-07 17:17:00,18.74,6.8,Delivered
35472,49519,2,USPS,1Z893AA600781535,2024-11-14 13:27:00,2024-11-19 13:27:00,2024-11-18 13:27:00,6.34,16.39,Delivered
35473,15413,4,DHL,1Z062AA388311412,2023-10-13 21:53:00,2023-10-19 21:53:00,2023-10-22 21:53:00,8.25,15.53,Delivered
35474,36190,3,OnTrac,1Z668AA169896931,2024-10-28 23:10:00,2024-10-31 23:10:00,2024-10-31 23:10:00,4.79,24.8,Delivered
35475,4821,1,OnTrac,1Z773AA799484383,2024-07-30 20:05:00,2024-08-02 20:05:00,2024-08-03 20:05:00,18.36,7.13,Delivered
35476,36239,4,DHL,1Z951AA890920132,2024-06-07 07:28:00,2024-06-14 07:28:00,,19.22,12.05,In Transit
35477,29094,1,UPS,1Z386AA903904304,2024-06-17 17:36:00,2024-06-20 17:36:00,2024-06-23 17:36:00,6.8,18.28,Delivered
35478,30375,4,UPS,1Z309AA096841314,2023-12-30 12:40:00,2024-01-04 12:40:00,2024-01-04 12:40:00,6.83,13.97,Delivered
35479,19008,1,OnTrac,1Z823AA400661915,2024-12-28 17:15:00,2025-01-03 17:15:00,,21.78,19.67,Returned
35480,13603,4,UPS,1Z257AA069723817,2024-11-17 10:48:00,2024-11-21 10:48:00,2024-11-24 10:48:00,8.18,21.67,Delivered
35481,14615,4,UPS,1Z605AA061415992,2024-07-23 22:59:00,2024-07-30 22:59:00,2024-07-30 22:59:00,11.29,17.35,Delivered
35482,9118,5,OnTrac,1Z114AA938402969,2023-03-09 13:05:00,2023-03-12 13:05:00,2023-03-13 13:05:00,24.68,10.41,Delivered
35483,29728,1,DHL,1Z707AA374703778,2023-12-20 11:04:00,2023-12-25 11:04:00,,18.54,1.39,Returned
35484,17026,3,FedEx,1Z499AA206532727,2023-06-10 12:42:00,2023-06-16 12:42:00,2023-06-18 12:42:00,20.2,11.42,Delivered
35485,20369,2,DHL,1Z151AA299322704,2024-06-25 18:43:00,2024-07-01 18:43:00,,11.65,21.38,In Transit
35486,15054,4,UPS,1Z077AA004140365,2023-02-23 07:33:00,2023-02-26 07:33:00,2023-02-27 07:33:00,19.63,10.38,Delivered
35487,22623,3,USPS,1Z320AA157705009,2024-06-03 12:59:00,2024-06-06 12:59:00,,4.64,14.05,In Transit
35488,51319,2,OnTrac,1Z340AA145092258,2023-08-03 17:14:00,2023-08-10 17:14:00,,5.99,16.01,In Transit
35489,30362,2,USPS,1Z904AA596839613,2023-10-07 14:22:00,2023-10-12 14:22:00,,7.12,23.59,In Transit
35490,12037,5,UPS,1Z971AA648874257,2024-11-17 09:51:00,2024-11-22 09:51:00,2024-11-25 09:51:00,13.91,6.23,Delivered
35491,19605,1,USPS,1Z528AA415926440,2023-09-22 13:22:00,2023-09-25 13:22:00,,12.12,8.51,In Transit
35492,15866,1,DHL,1Z875AA043430839,2024-11-10 14:26:00,2024-11-15 14:26:00,,19.1,19.53,Returned
35493,11895,5,OnTrac,1Z916AA672460326,2023-09-24 03:34:00,2023-10-01 03:34:00,2023-10-04 03:34:00,18.78,20.69,Delivered
35494,10823,4,DHL,1Z056AA946378986,2023-11-27 20:18:00,2023-12-01 20:18:00,2023-11-30 20:18:00,9.36,13.03,Delivered
35495,18331,5,UPS,1Z913AA640172543,2024-09-12 07:57:00,2024-09-14 07:57:00,,15.18,12.45,In Transit
35496,23743,2,USPS,1Z985AA032608818,2024-06-09 09:25:00,2024-06-14 09:25:00,,22.25,5.42,In Transit
35497,25849,1,OnTrac,1Z951AA088145433,2024-11-12 00:14:00,2024-11-14 00:14:00,,19.22,24.07,In Transit
35498,6753,5,UPS,1Z694AA163104970,2023-04-28 12:11:00,2023-05-01 12:11:00,2023-05-04 12:11:00,14.09,18.95,Delivered
35499,46897,1,FedEx,1Z811AA180890236,2024-11-03 10:20:00,2024-11-05 10:20:00,,18.57,15.82,In Transit
35500,41352,4,FedEx,1Z316AA850732989,2023-08-26 19:28:00,2023-08-28 19:28:00,2023-08-29 19:28:00,24.07,24.42,Delivered
35501,41442,5,DHL,1Z916AA264300936,2024-01-12 07:19:00,2024-01-14 07:19:00,2024-01-17 07:19:00,22.53,16.85,Delivered
35502,48975,3,DHL,1Z298AA982026526,2024-11-29 22:35:00,2024-12-05 22:35:00,,12.92,1.9,In Transit
35503,42764,4,DHL,1Z591AA402737522,2024-03-24 09:18:00,2024-03-29 09:18:00,2024-03-28 09:18:00,8.97,20.7,Delivered
35504,48825,5,UPS,1Z511AA578818812,2024-08-08 21:24:00,2024-08-14 21:24:00,2024-08-14 21:24:00,8.27,16.8,Delivered
35505,50158,3,USPS,1Z025AA616209381,2023-02-02 10:35:00,2023-02-05 10:35:00,,21.0,22.66,In Transit
35506,37027,2,DHL,1Z600AA201457503,2024-09-02 11:46:00,2024-09-04 11:46:00,2024-09-07 11:46:00,18.92,19.34,Delivered
35507,40934,1,DHL,1Z027AA078893246,2023-06-06 22:53:00,2023-06-12 22:53:00,,14.42,1.22,In Transit
35508,17605,4,DHL,1Z077AA864441843,2023-08-20 17:46:00,2023-08-22 17:46:00,2023-08-22 17:46:00,9.52,7.08,Delivered
35509,48301,5,FedEx,1Z954AA950065877,2024-04-08 12:35:00,2024-04-10 12:35:00,,15.38,2.25,Returned
35510,28402,3,OnTrac,1Z847AA349106263,2024-06-05 01:30:00,2024-06-07 01:30:00,2024-06-07 01:30:00,22.32,5.17,Delivered
35511,15918,2,OnTrac,1Z090AA944738754,2023-02-05 20:37:00,2023-02-12 20:37:00,2023-02-15 20:37:00,12.09,3.14,Delivered
35512,25603,3,USPS,1Z681AA777995239,2024-09-20 14:59:00,2024-09-22 14:59:00,,14.04,10.07,Returned
35513,7567,5,FedEx,1Z575AA782781614,2024-12-29 09:54:00,2025-01-04 09:54:00,,19.75,19.56,In Transit
35514,9694,1,USPS,1Z064AA349702048,2023-11-18 21:05:00,2023-11-23 21:05:00,2023-11-26 21:05:00,16.97,19.07,Delivered
35515,16581,1,DHL,1Z928AA037261822,2023-07-06 22:53:00,2023-07-13 22:53:00,2023-07-13 22:53:00,17.19,4.82,Delivered
35516,35442,5,UPS,1Z104AA868468119,2024-05-06 18:43:00,2024-05-12 18:43:00,2024-05-11 18:43:00,5.35,9.74,Delivered
35517,33722,1,USPS,1Z645AA942755316,2023-04-05 15:39:00,2023-04-08 15:39:00,2023-04-10 15:39:00,16.19,6.25,Delivered
35518,37822,4,UPS,1Z050AA732788395,2023-05-14 22:09:00,2023-05-21 22:09:00,2023-05-21 22:09:00,13.29,5.67,Delivered
35519,22864,4,FedEx,1Z855AA106684741,2024-11-27 15:18:00,2024-12-04 15:18:00,2024-12-06 15:18:00,23.85,10.7,Delivered
35520,27166,1,DHL,1Z269AA352764720,2023-11-21 16:26:00,2023-11-26 16:26:00,,15.09,21.23,Returned
35521,15897,5,FedEx,1Z190AA198941604,2023-12-01 23:13:00,2023-12-07 23:13:00,2023-12-06 23:13:00,10.51,22.01,Delivered
35522,35186,5,OnTrac,1Z192AA669047111,2024-03-25 02:49:00,2024-03-30 02:49:00,,16.12,3.21,Returned
35523,24097,4,DHL,1Z038AA517116404,2024-11-14 09:36:00,2024-11-17 09:36:00,,20.68,10.16,Returned
35524,3710,4,UPS,1Z227AA708378154,2024-06-10 19:24:00,2024-06-17 19:24:00,2024-06-18 19:24:00,21.3,6.09,Delivered
35525,44192,3,OnTrac,1Z957AA637020587,2023-05-05 10:34:00,2023-05-12 10:34:00,2023-05-11 10:34:00,14.23,6.09,Delivered
35526,45597,3,DHL,1Z616AA044926532,2024-01-02 19:03:00,2024-01-06 19:03:00,2024-01-07 19:03:00,7.84,5.16,Delivered
35527,24632,4,FedEx,1Z645AA004349524,2023-05-28 13:04:00,2023-05-31 13:04:00,2023-06-02 13:04:00,11.63,0.89,Delivered
35528,25265,4,USPS,1Z681AA487129174,2023-08-03 14:16:00,2023-08-06 14:16:00,,7.27,10.25,Returned
35529,47031,5,OnTrac,1Z262AA564912871,2024-04-11 14:23:00,2024-04-18 14:23:00,2024-04-19 14:23:00,12.79,19.29,Delivered
35530,44942,3,FedEx,1Z282AA849216580,2024-12-17 20:55:00,2024-12-21 20:55:00,2024-12-21 20:55:00,13.81,14.77,Delivered
35531,4881,1,FedEx,1Z178AA395303160,2024-12-25 19:38:00,2024-12-28 19:38:00,,21.57,12.42,Returned
