transaction_id,order_id,payment_method,payment_provider,transaction_date,amount,currency,status,card_last_four,authorization_code,processing_fee
55865,50865,Bank Transfer,ACH,2024-11-13 19:35:00,545.68,USD,Completed,,AUTH738883,10.86
55866,50866,Google Pay,Google,2024-06-02 07:00:00,3115.28,USD,Completed,,AUTH157007,74.93
55867,50867,Apple Pay,Apple,2023-08-28 12:10:00,7357.19,USD,Completed,,AUTH916193,136.77
55868,50868,PayPal,PayPal,2023-11-11 11:08:00,196.01,USD,Failed,,AUTH731242,4.96
55869,50869,Google Pay,Google,2023-08-24 15:00:00,733.16,USD,Completed,,AUTH364340,12.45
55870,50870,PayPal,PayPal,2023-12-26 13:51:00,560.84,USD,Completed,,AUTH625504,14.67
55871,50871,Debit Card,Square,2024-11-05 09:39:00,2195.16,USD,Completed,5137,AUTH644973,56.31
55872,50872,Bank Transfer,ACH,2023-10-17 11:20:00,837.48,USD,Completed,,AUTH684799,13.1
55873,50873,Google Pay,Google,2023-07-24 22:14:00,1097.88,USD,Completed,,AUTH266860,19.06
55874,50874,Apple Pay,Apple,2023-11-11 16:17:00,400.28,USD,Refunded,,AUTH121864,11.76
55875,50875,PayPal,PayPal,2024-12-23 22:28:00,347.16,USD,Completed,,AUTH355068,9.01
55876,50876,Bank Transfer,ACH,2024-10-23 18:19:00,5.3,USD,Refunded,,AUTH169335,0.18
55877,50877,Credit Card,Stripe,2023-10-02 22:38:00,222.45,USD,Completed,7660,AUTH299902,7.55
55878,50878,Debit Card,Square,2023-05-22 11:49:00,310.65,USD,Completed,4024,AUTH546341,10.42
55879,50879,Bank Transfer,ACH,2023-11-23 20:18:00,294.68,USD,Completed,,AUTH789670,5.53
55880,50880,Debit Card,Square,2024-10-22 20:41:00,72.0,USD,Completed,5247,AUTH183159,1.84
55881,50881,Credit Card,Stripe,2024-10-19 12:39:00,10414.72,USD,Completed,3052,AUTH320420,206.51
55882,50882,Bank Transfer,ACH,2024-10-02 14:46:00,83.5,USD,Completed,,AUTH243128,1.66
55883,50883,Credit Card,Stripe,2023-08-13 08:48:00,164.78,USD,Completed,6230,AUTH698635,5.03
55884,50884,Google Pay,Google,2023-12-19 14:42:00,1605.02,USD,Completed,,AUTH584912,53.75
55885,50885,Google Pay,Google,2024-05-05 10:30:00,358.47,USD,Completed,,AUTH774053,9.87
55886,50886,PayPal,PayPal,2023-08-27 12:03:00,33.5,USD,Completed,,AUTH926901,0.81
55887,50887,Apple Pay,Apple,2023-12-18 19:52:00,3403.82,USD,Completed,,AUTH731388,88.68
55888,50888,Credit Card,Stripe,2023-12-16 20:14:00,2573.48,USD,Completed,2045,AUTH336598,65.72
55889,50889,Credit Card,Stripe,2023-03-20 15:49:00,650.56,USD,Completed,1747,AUTH856487,14.61
55890,50890,Credit Card,Stripe,2024-11-23 19:35:00,918.08,USD,Completed,8780,AUTH635926,22.49
55891,50891,Credit Card,Stripe,2024-12-07 08:42:00,4208.04,USD,Refunded,1459,AUTH363685,116.41
55892,50892,Credit Card,Stripe,2023-11-07 09:15:00,1733.72,USD,Completed,4470,AUTH920329,53.68
55893,50893,Credit Card,Stripe,2023-11-07 14:38:00,2656.0,USD,Completed,7225,AUTH231358,43.57
55894,50894,Bank Transfer,ACH,2024-11-08 11:52:00,2260.56,USD,Completed,,AUTH114272,70.9
55895,50895,PayPal,PayPal,2024-05-14 13:03:00,7383.55,USD,Completed,,AUTH669467,164.99
55896,50896,PayPal,PayPal,2024-12-07 10:37:00,7424.28,USD,Completed,,AUTH583471,140.93
55897,50897,PayPal,PayPal,2024-03-17 21:31:00,69.12,USD,Completed,,AUTH110777,2.35
55898,50898,Debit Card,Square,2023-06-28 10:03:00,2596.1,USD,Completed,2851,AUTH807649,41.14
55899,50899,Credit Card,Stripe,2024-01-02 10:12:00,3513.4,USD,Completed,5818,AUTH763977,54.72
55900,50900,Debit Card,Square,2024-09-22 09:46:00,1087.19,USD,Completed,6814,AUTH592798,23.64
55901,50901,Credit Card,Stripe,2024-12-16 07:14:00,513.78,USD,Completed,3483,AUTH836485,7.75
55902,50902,PayPal,PayPal,2023-07-11 16:41:00,459.47,USD,Completed,,AUTH725512,9.02
55903,50903,Google Pay,Google,2024-12-15 15:08:00,920.58,USD,Completed,,AUTH675765,20.4
55904,50904,Credit Card,Stripe,2023-09-13 07:20:00,946.22,USD,Completed,9426,AUTH720102,14.27
55905,50905,Debit Card,Square,2024-05-13 18:02:00,748.25,USD,Refunded,4137,AUTH312088,15.19
55906,50906,Debit Card,Square,2023-11-26 08:19:00,420.98,USD,Completed,8636,AUTH955722,11.48
55907,50907,Google Pay,Google,2023-12-25 10:22:00,95.72,USD,Completed,,AUTH985903,2.88
55908,50908,PayPal,PayPal,2023-01-19 16:01:00,1905.24,USD,Completed,,AUTH501782,47.02
55909,50909,Credit Card,Stripe,2023-07-25 19:41:00,1941.52,USD,Completed,9453,AUTH815483,57.82
55910,50910,PayPal,PayPal,2023-07-21 22:13:00,28.32,USD,Completed,,AUTH413419,0.87
55911,50911,Bank Transfer,ACH,2024-11-09 10:34:00,801.03,USD,Completed,,AUTH628401,18.47
55912,50912,Credit Card,Stripe,2023-10-05 15:49:00,5532.44,USD,Refunded,7770,AUTH920173,156.89
55913,50913,Debit Card,Square,2024-09-24 19:22:00,1998.5,USD,Completed,5581,AUTH146958,30.6
55914,50914,Bank Transfer,ACH,2024-11-11 09:33:00,1345.88,USD,Completed,,AUTH652791,21.09
55915,50915,Bank Transfer,ACH,2024-01-17 10:41:00,3846.22,USD,Completed,,AUTH900263,98.6
55916,50916,PayPal,PayPal,2023-10-17 09:34:00,1244.89,USD,Completed,,AUTH484222,19.77
55917,50917,Google Pay,Google,2023-12-18 09:37:00,55.48,USD,Completed,,AUTH634873,1.91
55918,50918,PayPal,PayPal,2023-09-08 15:04:00,2580.39,USD,Completed,,AUTH685139,48.3
55919,50919,Google Pay,Google,2024-11-06 08:38:00,68.46,USD,Completed,,AUTH360564,2.31
55920,50920,Google Pay,Google,2023-09-14 12:08:00,397.48,USD,Completed,,AUTH891833,11.79
55921,50921,Credit Card,Stripe,2023-11-14 09:07:00,6262.56,USD,Completed,7460,AUTH235706,215.86
55922,50922,Google Pay,Google,2024-12-28 12:11:00,975.22,USD,Completed,,AUTH235221,32.22
55923,50923,Debit Card,Square,2023-08-06 15:08:00,914.26,USD,Completed,9178,AUTH817556,21.58
55924,50924,Credit Card,Stripe,2024-10-03 16:27:00,8160.77,USD,Completed,2863,AUTH916451,184.03
55925,50925,Bank Transfer,ACH,2023-08-09 13:47:00,263.99,USD,Completed,,AUTH267660,5.08
55926,50926,PayPal,PayPal,2023-11-18 17:13:00,291.82,USD,Completed,,AUTH207815,8.0
55927,50927,Credit Card,Stripe,2024-09-25 17:57:00,25.37,USD,Completed,7926,AUTH451766,0.75
55928,50928,PayPal,PayPal,2023-11-26 13:03:00,4345.64,USD,Completed,,AUTH533625,147.11
55929,50929,Credit Card,Stripe,2023-11-27 18:35:00,5729.63,USD,Completed,4734,AUTH814682,99.61
55930,50930,Google Pay,Google,2023-10-24 07:23:00,5736.57,USD,Completed,,AUTH268086,175.13
55931,50931,Credit Card,Stripe,2024-09-23 16:46:00,601.57,USD,Completed,9993,AUTH973767,18.58
55932,50932,Bank Transfer,ACH,2024-05-24 12:22:00,5282.73,USD,Completed,,AUTH369729,167.57
55933,50933,Debit Card,Square,2023-06-27 21:06:00,7305.3,USD,Completed,3847,AUTH194296,160.72
55934,50934,Credit Card,Stripe,2023-08-09 08:35:00,22.28,USD,Completed,5536,AUTH227596,0.36
55935,50935,Google Pay,Google,2023-12-23 08:28:00,108.71,USD,Refunded,,AUTH997484,1.69
55936,50936,Credit Card,Stripe,2024-06-16 16:41:00,6401.02,USD,Completed,1202,AUTH148046,163.64
55937,50937,Debit Card,Square,2024-11-12 13:47:00,2595.33,USD,Completed,8414,AUTH577567,66.17
55938,50938,Bank Transfer,ACH,2024-12-24 20:07:00,639.22,USD,Completed,,AUTH574939,10.87
55939,50939,Credit Card,Stripe,2023-12-23 09:22:00,318.24,USD,Completed,3721,AUTH890066,5.06
55940,50940,Bank Transfer,ACH,2023-11-26 14:51:00,263.73,USD,Completed,,AUTH268936,4.1
55941,50941,Apple Pay,Apple,2024-09-03 11:04:00,1838.1,USD,Completed,,AUTH589766,32.43
55942,50942,Bank Transfer,ACH,2024-09-21 17:13:00,1041.44,USD,Completed,,AUTH616419,17.57
55943,50943,Apple Pay,Apple,2023-12-16 17:09:00,982.38,USD,Completed,,AUTH879102,31.88
55944,50944,Debit Card,Square,2024-12-17 07:03:00,479.09,USD,Completed,9686,AUTH535671,9.5
55945,50945,Bank Transfer,ACH,2023-07-06 22:38:00,3463.63,USD,Completed,,AUTH217417,52.44
55946,50946,Google Pay,Google,2024-09-01 11:32:00,1547.8,USD,Completed,,AUTH336728,43.32
55947,50947,Credit Card,Stripe,2024-11-16 14:33:00,1712.69,USD,Completed,9983,AUTH894889,26.94
55948,50948,Bank Transfer,ACH,2023-11-07 14:12:00,16.11,USD,Failed,,AUTH501228,0.47
55949,50949,PayPal,PayPal,2024-11-06 21:02:00,861.84,USD,Completed,,AUTH673976,17.2
55950,50950,Debit Card,Square,2023-05-09 09:15:00,162.43,USD,Completed,4307,AUTH538093,3.57
55951,50951,Apple Pay,Apple,2024-09-16 09:02:00,6231.85,USD,Completed,,AUTH642408,135.51
55952,50952,PayPal,PayPal,2023-07-21 15:49:00,407.99,USD,Completed,,AUTH537340,8.56
55953,50953,PayPal,PayPal,2023-05-25 11:02:00,622.38,USD,Completed,,AUTH290672,18.0
55954,50954,Google Pay,Google,2023-05-07 22:53:00,4772.29,USD,Completed,,AUTH109957,83.29
55955,50955,Bank Transfer,ACH,2024-06-16 14:55:00,608.23,USD,Completed,,AUTH556978,12.85
55956,50956,PayPal,PayPal,2024-11-05 21:22:00,3125.01,USD,Completed,,AUTH109582,61.43
55957,50957,Debit Card,Square,2023-10-14 08:54:00,1602.59,USD,Completed,9858,AUTH423986,39.28
55958,50958,Bank Transfer,ACH,2023-04-26 12:15:00,3030.14,USD,Completed,,AUTH745009,57.2
55959,50959,PayPal,PayPal,2024-08-21 16:11:00,1353.66,USD,Completed,,AUTH254011,43.88
55960,50960,Google Pay,Google,2024-06-27 17:39:00,636.06,USD,Completed,,AUTH294755,11.51
55961,50961,PayPal,PayPal,2024-06-19 22:37:00,1775.46,USD,Completed,,AUTH726268,45.77
55962,50962,Credit Card,Stripe,2023-11-02 08:11:00,2368.48,USD,Completed,3662,AUTH650242,41.67
55963,50963,Debit Card,Square,2024-04-21 09:12:00,1647.62,USD,Failed,3109,AUTH267000,52.8
55964,50964,Bank Transfer,ACH,2023-11-06 22:38:00,1060.81,USD,Completed,,AUTH707324,19.77
55965,50965,Credit Card,Stripe,2023-05-27 13:33:00,1514.86,USD,Completed,8778,AUTH859194,36.32
55966,50966,PayPal,PayPal,2024-12-24 15:39:00,2667.64,USD,Failed,,AUTH892968,91.68
55967,50967,Debit Card,Square,2024-07-24 15:17:00,9.06,USD,Completed,7790,AUTH863628,0.16
55968,50968,Apple Pay,Apple,2023-04-18 16:15:00,81.6,USD,Completed,,AUTH399906,2.65
55969,50969,Bank Transfer,ACH,2023-12-21 19:21:00,5237.09,USD,Completed,,AUTH947992,130.8
55970,50970,Debit Card,Square,2024-11-11 15:13:00,2819.77,USD,Completed,9654,AUTH256736,57.02
55971,50971,PayPal,PayPal,2023-12-23 10:56:00,2663.4,USD,Completed,,AUTH867578,50.8
55972,50972,Credit Card,Stripe,2023-11-03 15:02:00,2430.02,USD,Completed,6570,AUTH746391,73.89
55973,50973,Debit Card,Square,2024-01-06 17:05:00,261.57,USD,Completed,2836,AUTH172077,8.61
55974,50974,Credit Card,Stripe,2024-03-20 18:08:00,1767.03,USD,Completed,4523,AUTH373001,59.98
55975,50975,Debit Card,Square,2024-05-03 08:12:00,5445.88,USD,Refunded,2183,AUTH756080,162.43
55976,50976,Bank Transfer,ACH,2023-01-18 16:10:00,26.98,USD,Completed,,AUTH615145,0.57
55977,50977,Apple Pay,Apple,2024-06-27 08:14:00,2786.02,USD,Completed,,AUTH399936,65.11
55978,50978,PayPal,PayPal,2023-04-06 17:31:00,392.86,USD,Completed,,AUTH436477,10.31
55979,50979,Debit Card,Square,2023-10-19 13:16:00,3299.44,USD,Completed,9416,AUTH373818,83.05
55980,50980,Google Pay,Google,2023-12-04 18:30:00,7028.39,USD,Completed,,AUTH571122,132.85
55981,50981,Apple Pay,Apple,2023-09-19 11:43:00,306.24,USD,Failed,,AUTH149039,6.38
55982,50982,Google Pay,Google,2023-10-21 09:29:00,4943.46,USD,Completed,,AUTH261555,121.48
55983,50983,PayPal,PayPal,2024-02-06 16:34:00,3207.1,USD,Completed,,AUTH768305,80.42
55984,50984,Apple Pay,Apple,2023-02-13 22:53:00,8961.49,USD,Completed,,AUTH918817,296.07
55985,50985,Google Pay,Google,2024-02-08 12:15:00,154.98,USD,Completed,,AUTH373221,2.39
55986,50986,PayPal,PayPal,2023-01-05 16:07:00,7720.08,USD,Failed,,AUTH865986,135.56
55987,50987,Debit Card,Square,2024-05-13 19:05:00,1661.11,USD,Completed,2381,AUTH179230,48.88
55988,50988,Apple Pay,Apple,2023-01-21 07:41:00,1523.29,USD,Completed,,AUTH343924,33.83
55989,50989,PayPal,PayPal,2023-10-12 18:03:00,115.76,USD,Completed,,AUTH528614,2.57
55990,50990,Credit Card,Stripe,2024-09-18 08:05:00,4021.33,USD,Completed,7527,AUTH289080,64.07
55991,50991,Debit Card,Square,2023-02-20 16:47:00,369.21,USD,Refunded,5147,AUTH672262,8.09
55992,50992,PayPal,PayPal,2023-06-06 16:23:00,740.18,USD,Completed,,AUTH261656,11.14
55993,50993,Credit Card,Stripe,2024-11-04 13:40:00,20.96,USD,Completed,2748,AUTH844685,0.47
55994,50994,PayPal,PayPal,2024-09-19 17:29:00,3286.67,USD,Completed,,AUTH823200,61.03
55995,50995,Credit Card,Stripe,2024-08-22 08:49:00,4628.78,USD,Completed,1150,AUTH627155,91.03
55996,50996,Debit Card,Square,2023-10-23 10:13:00,152.64,USD,Completed,2161,AUTH162901,5.14
55997,50997,Debit Card,Square,2023-07-21 11:18:00,1289.46,USD,Completed,6556,AUTH732966,37.38
55998,50998,Apple Pay,Apple,2023-07-04 11:38:00,16.4,USD,Completed,,AUTH139223,0.51
55999,50999,Debit Card,Square,2023-02-18 11:13:00,1433.74,USD,Completed,7695,AUTH480222,46.3
56000,51000,PayPal,PayPal,2023-05-07 15:39:00,1827.6,USD,Completed,,AUTH108768,45.35
56001,51001,Apple Pay,Apple,2024-12-23 11:55:00,1775.88,USD,Completed,,AUTH344861,49.58
56002,51002,Credit Card,Stripe,2023-08-24 14:00:00,884.98,USD,Completed,5672,AUTH520945,28.92
56003,51003,Bank Transfer,ACH,2023-06-05 20:03:00,5408.08,USD,Completed,,AUTH880033,118.51
56004,51004,PayPal,PayPal,2023-10-09 21:03:00,43.64,USD,Completed,,AUTH140328,0.98
56005,51005,Credit Card,Stripe,2023-09-18 21:21:00,715.58,USD,Completed,4345,AUTH598919,22.27
56006,51006,Debit Card,Square,2023-07-11 22:52:00,2594.91,USD,Completed,1169,AUTH255829,85.96
56007,51007,Credit Card,Stripe,2023-09-02 21:16:00,306.04,USD,Completed,7105,AUTH998548,6.22
56008,51008,Debit Card,Square,2024-11-07 20:40:00,3301.38,USD,Completed,3998,AUTH775130,67.75
56009,51009,Apple Pay,Apple,2023-12-16 11:00:00,2633.27,USD,Completed,,AUTH450883,60.81
56010,51010,Credit Card,Stripe,2023-09-22 10:50:00,233.9,USD,Completed,1248,AUTH976119,7.59
56011,51011,Google Pay,Google,2023-10-17 14:33:00,1802.78,USD,Completed,,AUTH630854,47.59
56012,51012,Debit Card,Square,2023-11-10 08:38:00,269.03,USD,Completed,9154,AUTH661559,4.87
56013,51013,PayPal,PayPal,2024-07-13 09:07:00,2982.49,USD,Completed,,AUTH522004,95.84
56014,51014,Bank Transfer,ACH,2024-02-07 09:53:00,1183.33,USD,Completed,,AUTH721610,24.99
56015,51015,Debit Card,Square,2023-05-26 10:27:00,5247.83,USD,Completed,6749,AUTH216152,94.53
56016,51016,Debit Card,Square,2024-05-01 15:11:00,1418.19,USD,Refunded,7638,AUTH743662,45.66
56017,51017,Credit Card,Stripe,2023-10-27 15:54:00,375.34,USD,Completed,9756,AUTH199064,13.11
56018,51018,Debit Card,Square,2024-04-24 21:37:00,4745.62,USD,Completed,1827,AUTH425441,108.51
56019,51019,Debit Card,Square,2023-12-28 14:58:00,957.25,USD,Completed,3400,AUTH255423,32.39
56020,51020,PayPal,PayPal,2023-06-21 17:21:00,3657.65,USD,Completed,,AUTH494669,84.16
56021,51021,Debit Card,Square,2024-11-14 07:38:00,3212.7,USD,Completed,6476,AUTH632856,52.4
56022,51022,Credit Card,Stripe,2023-11-28 10:04:00,2069.45,USD,Completed,2470,AUTH537543,37.57
56023,51023,Google Pay,Google,2023-08-26 21:05:00,76.32,USD,Completed,,AUTH891164,2.28
56024,51024,Bank Transfer,ACH,2024-02-22 19:33:00,1609.08,USD,Completed,,AUTH781655,28.4
56025,51025,Debit Card,Square,2023-08-23 21:44:00,5599.27,USD,Completed,1185,AUTH924941,99.31
56026,51026,Bank Transfer,ACH,2023-09-10 08:55:00,1530.69,USD,Completed,,AUTH789398,29.9
56027,51027,Credit Card,Stripe,2023-12-02 12:08:00,483.98,USD,Completed,8585,AUTH678588,12.05
56028,51028,Apple Pay,Apple,2023-12-06 18:25:00,4727.25,USD,Completed,,AUTH281637,127.28
56029,51029,Apple Pay,Apple,2023-12-05 22:58:00,1692.58,USD,Completed,,AUTH222219,57.14
56030,51030,Bank Transfer,ACH,2023-04-19 20:50:00,2126.35,USD,Completed,,AUTH273306,71.8
56031,51031,PayPal,PayPal,2023-07-18 10:25:00,1018.18,USD,Completed,,AUTH658655,19.54
56032,51032,Debit Card,Square,2024-10-28 15:29:00,708.36,USD,Completed,5945,AUTH820136,13.19
56033,51033,Credit Card,Stripe,2024-08-04 14:12:00,3230.84,USD,Completed,5083,AUTH836673,74.3
56034,51034,Apple Pay,Apple,2023-03-12 16:44:00,6377.62,USD,Completed,,AUTH636616,161.72
56035,51035,Bank Transfer,ACH,2023-11-14 21:43:00,264.25,USD,Completed,,AUTH729055,9.16
56036,51036,Credit Card,Stripe,2023-07-05 07:45:00,316.96,USD,Completed,3719,AUTH222684,4.99
56037,51037,Apple Pay,Apple,2023-03-16 09:15:00,447.91,USD,Completed,,AUTH347219,12.52
56038,51038,Bank Transfer,ACH,2024-08-16 10:40:00,252.78,USD,Refunded,,AUTH612070,4.04
56039,51039,Debit Card,Square,2023-04-18 09:09:00,5501.31,USD,Completed,3733,AUTH707847,178.79
56040,51040,Google Pay,Google,2023-10-10 19:45:00,6506.0,USD,Completed,,AUTH761488,194.92
56041,51041,PayPal,PayPal,2024-12-11 08:46:00,1406.39,USD,Completed,,AUTH347937,24.83
56042,51042,Debit Card,Square,2023-11-28 22:24:00,772.76,USD,Refunded,5971,AUTH950085,15.22
56043,51043,PayPal,PayPal,2024-09-04 09:53:00,93.74,USD,Completed,,AUTH182727,1.99
56044,51044,Bank Transfer,ACH,2024-12-26 20:33:00,30.96,USD,Completed,,AUTH609756,0.77
56045,51045,PayPal,PayPal,2024-07-20 08:15:00,5918.7,USD,Completed,,AUTH824300,195.17
56046,51046,Credit Card,Stripe,2024-02-04 07:42:00,4604.82,USD,Completed,9789,AUTH481328,135.33
56047,51047,Credit Card,Stripe,2023-11-15 17:48:00,5209.71,USD,Refunded,5219,AUTH680005,80.01
56048,51048,Google Pay,Google,2023-04-13 09:54:00,17.12,USD,Completed,,AUTH154519,0.52
56049,51049,PayPal,PayPal,2023-03-17 20:45:00,3262.71,USD,Completed,,AUTH868942,94.78
56050,51050,Bank Transfer,ACH,2023-12-23 21:25:00,2050.02,USD,Completed,,AUTH173435,59.63
56051,51051,Bank Transfer,ACH,2023-11-05 09:04:00,378.9,USD,Completed,,AUTH331240,7.38
56052,51052,Google Pay,Google,2023-12-11 11:12:00,304.1,USD,Completed,,AUTH201616,5.64
56053,51053,Debit Card,Square,2024-09-01 19:15:00,296.43,USD,Completed,5003,AUTH566111,5.36
56054,51054,Credit Card,Stripe,2023-06-14 09:31:00,3029.34,USD,Completed,1304,AUTH679953,58.34
56055,51055,Debit Card,Square,2023-06-19 11:27:00,58.52,USD,Completed,1767,AUTH799763,1.84
56056,51056,Debit Card,Square,2023-04-03 09:43:00,277.16,USD,Completed,7808,AUTH848955,5.12
56057,51057,Google Pay,Google,2023-10-09 16:12:00,6476.91,USD,Refunded,,AUTH641035,159.41
56058,51058,Apple Pay,Apple,2024-02-23 10:58:00,3279.84,USD,Completed,,AUTH228281,54.78
56059,51059,Credit Card,Stripe,2024-12-19 09:16:00,625.58,USD,Completed,2682,AUTH534015,14.07
56060,51060,Apple Pay,Apple,2023-10-10 22:10:00,83.19,USD,Completed,,AUTH400217,2.67
56061,51061,Apple Pay,Apple,2024-12-01 13:35:00,2919.42,USD,Completed,,AUTH341296,88.26
56062,51062,Credit Card,Stripe,2023-08-17 17:28:00,10074.63,USD,Completed,2107,AUTH861481,311.91
56063,51063,Credit Card,Stripe,2024-11-04 17:45:00,2044.82,USD,Refunded,8883,AUTH573609,42.5
56064,51064,Credit Card,Stripe,2023-10-03 15:14:00,210.44,USD,Completed,8613,AUTH607429,3.58
56065,51065,Credit Card,Stripe,2023-05-24 22:29:00,1745.67,USD,Completed,4636,AUTH137909,44.72
56066,51066,Bank Transfer,ACH,2024-11-16 10:48:00,3185.16,USD,Completed,,AUTH609964,93.75
56067,51067,PayPal,PayPal,2024-11-04 18:26:00,2181.14,USD,Refunded,,AUTH888116,69.31
56068,51068,Google Pay,Google,2023-12-24 17:20:00,758.64,USD,Completed,,AUTH759422,17.08
56069,51069,Google Pay,Google,2024-12-16 15:45:00,227.45,USD,Refunded,,AUTH943928,7.78
56070,51070,PayPal,PayPal,2024-07-19 19:29:00,1594.7,USD,Failed,,AUTH356402,54.32
56071,51071,PayPal,PayPal,2023-07-08 15:17:00,4460.52,USD,Failed,,AUTH832331,97.39
56072,51072,Debit Card,Square,2024-04-16 18:49:00,9845.44,USD,Completed,6873,AUTH498758,174.19
56073,51073,Credit Card,Stripe,2023-12-21 19:05:00,7934.08,USD,Completed,3956,AUTH593995,204.71
56074,51074,Debit Card,Square,2024-05-20 22:15:00,944.08,USD,Completed,8224,AUTH344823,15.71
56075,51075,Apple Pay,Apple,2024-10-08 17:42:00,1333.95,USD,Completed,,AUTH939821,46.32
56076,51076,Credit Card,Stripe,2024-10-19 10:44:00,413.97,USD,Completed,4780,AUTH544183,6.37
56077,51077,Credit Card,Stripe,2023-07-15 08:32:00,4164.32,USD,Completed,6172,AUTH149845,122.79
56078,51078,Credit Card,Stripe,2024-03-01 11:58:00,6693.76,USD,Completed,3518,AUTH460466,172.43
56079,51079,PayPal,PayPal,2024-11-10 21:18:00,699.64,USD,Completed,,AUTH260436,15.93
56080,51080,Apple Pay,Apple,2024-11-04 20:34:00,4818.79,USD,Completed,,AUTH114384,143.61
56081,51081,PayPal,PayPal,2023-05-07 13:39:00,885.84,USD,Completed,,AUTH248560,23.84
56082,51082,Bank Transfer,ACH,2024-09-02 10:42:00,9040.98,USD,Completed,,AUTH347909,217.03
56083,51083,PayPal,PayPal,2023-09-05 22:51:00,528.45,USD,Completed,,AUTH348958,14.6
56084,51084,Google Pay,Google,2023-07-07 14:59:00,170.88,USD,Completed,,AUTH596330,4.15
56085,51085,Credit Card,Stripe,2024-12-10 19:50:00,1856.06,USD,Completed,8917,AUTH342473,56.3
56086,51086,Debit Card,Square,2024-02-23 22:13:00,6195.35,USD,Refunded,6685,AUTH872301,154.13
56087,51087,Google Pay,Google,2023-09-14 08:08:00,4030.74,USD,Completed,,AUTH987682,116.11
56088,51088,PayPal,PayPal,2023-11-20 10:25:00,170.96,USD,Completed,,AUTH812878,4.8
56089,51089,Debit Card,Square,2024-02-05 15:17:00,97.24,USD,Completed,9895,AUTH195093,2.05
56090,51090,PayPal,PayPal,2023-08-13 17:32:00,66.88,USD,Completed,,AUTH487475,2.29
56091,51091,Debit Card,Square,2023-05-14 07:59:00,2701.64,USD,Completed,7749,AUTH132767,66.14
56092,51092,Google Pay,Google,2024-09-19 10:56:00,10419.66,USD,Completed,,AUTH637023,351.94
56093,51093,Debit Card,Square,2023-11-06 11:07:00,2061.85,USD,Completed,9296,AUTH946048,32.95
56094,51094,PayPal,PayPal,2024-11-03 11:36:00,1425.84,USD,Completed,,AUTH997786,47.3
56095,51095,Google Pay,Google,2023-05-17 20:10:00,2086.0,USD,Completed,,AUTH103357,45.54
56096,51096,Debit Card,Square,2023-02-12 08:29:00,344.02,USD,Completed,9180,AUTH780031,5.75
56097,51097,Google Pay,Google,2023-08-26 16:12:00,1555.69,USD,Completed,,AUTH351939,53.98
56098,51098,Google Pay,Google,2023-10-07 08:55:00,558.64,USD,Completed,,AUTH630853,12.85
56099,51099,Credit Card,Stripe,2024-09-25 10:23:00,112.2,USD,Completed,5039,AUTH755231,1.72
56100,51100,Apple Pay,Apple,2024-02-25 18:49:00,407.67,USD,Completed,,AUTH890986,14.14
56101,51101,Debit Card,Square,2023-08-03 11:49:00,647.27,USD,Completed,2633,AUTH764683,21.3
56102,51102,Bank Transfer,ACH,2024-12-16 13:36:00,692.15,USD,Completed,,AUTH778574,16.1
56103,51103,Debit Card,Square,2024-05-11 19:27:00,3964.34,USD,Completed,5021,AUTH446253,98.93
56104,51104,PayPal,PayPal,2023-10-25 13:40:00,421.12,USD,Completed,,AUTH729444,13.12
56105,51105,PayPal,PayPal,2024-10-24 07:20:00,1764.72,USD,Completed,,AUTH150599,34.11
56106,51106,PayPal,PayPal,2024-11-14 21:04:00,440.86,USD,Completed,,AUTH437181,11.67
56107,51107,Bank Transfer,ACH,2024-12-27 15:22:00,5364.68,USD,Completed,,AUTH932967,183.09
